Architects & Building Designers,TRUPLANS,https://www.houzz.com/hsc/aetrk/k=HBkcFQYVGhbkganwCxgKMjA3NDg0MTQ0OSgkZDFkZDQyZGEtMmU4Ny00NjcxLWFhZWMtYWZhN2FiMjNkMWE0EhgLNDUuNTEuMjIuOTEYHi9VUy9DQS84MDMvTW9yZW5vIFZhbGxleS85MjU1Mxk4BzEwMDAwMDAHMTAwMDAwNQIzNhUAaAMxMDFYCDE0NTAzMTMyFQQVBBUCOGJodHRwczovL3d3dy5ob3V6ei5jb20vcHJvZmVzc2lvbmFscy9hcmNoaXRlY3RzLWFuZC1idWlsZGluZy1kZXNpZ25lcnMvdHJ1cGxhbnMtcGZ2d3VzLXBmfjEyNjY1NzkwNAhgCzEwLjEuNjUuMTEwGCQ1YmEwNzIyMi00YzZlLTQwMzktOWI1OS02Njc4MzBmY2ZhZTkAAAA
Architects & Building Designers,David Michael Designs,https://www.houzz.com/hsc/aetrk/k=HBkcFQYVGhbiganwCxgJODkwNjMwMzg0KCRkMWRkNDJkYS0yZTg3LTQ2NzEtYWFlYy1hZmE3YWIyM2QxYTQSGAs0NS41MS4yMi45MRgeL1VTL0NBLzgwMy9Nb3Jlbm8gVmFsbGV5LzkyNTUzGTgHMTAwMDAwMAcxMDAwMDA1AjM2FQBoAzEwMVgHNTEyMDE1OBUEFQQVBDhsaHR0cHM6Ly93d3cuaG91enouY29tL3Byb2Zlc3Npb25hbHMvYnVpbGRpbmctZGVzaWduZXJzLWFuZC1kcmFmdGVycy9kYXZpZC1taWNoYWVsLWRlc2lnbnMtcGZ2d3VzLXBmfjU5MDg1NzUwCGALMTAuMS42NS4xMTAYJDViYTA3MjIyLTRjNmUtNDAzOS05YjU5LTY2NzgzMGZjZmFlORUCAAAA
Architects & Building Designers,"Laney LA, Inc.",https://www.houzz.com/hsc/aetrk/k=HBkcFQYVGhbkganwCxgJMTM1MjU3Mjc2KCRkMWRkNDJkYS0yZTg3LTQ2NzEtYWFlYy1hZmE3YWIyM2QxYTQSGAs0NS41MS4yMi45MRgeL1VTL0NBLzgwMy9Nb3Jlbm8gVmFsbGV5LzkyNTUzGTgHMTAwMDAwMAcxMDAwMDA1AjM2FQBoAzEwMVgIMTM0MjM5MjUVBBUEFQI4Z2h0dHBzOi8vd3d3LmhvdXp6LmNvbS9wcm9mZXNzaW9uYWxzL2FyY2hpdGVjdHMtYW5kLWJ1aWxkaW5nLWRlc2lnbmVycy9sYW5leS1sYS1pbmMtcGZ2d3VzLXBmfjE0MTg1NzUwODUIYAsxMC4xLjY1LjExMBgkNWJhMDcyMjItNGM2ZS00MDM5LTliNTktNjY3ODMwZmNmYWU5AAAA
Architects & Building Designers,Nunez Architects,https://www.houzz.com/hsc/aetrk/k=HBkcFQYVGhbiganwCxgKMTMyMTk0ODkwMygkZDFkZDQyZGEtMmU4Ny00NjcxLWFhZWMtYWZhN2FiMjNkMWE0EhgLNDUuNTEuMjIuOTEYHi9VUy9DQS84MDMvTW9yZW5vIFZhbGxleS85MjU1Mxk4BzEwMDAwMDAHMTAwMDAwNQIzNhUAaAMxMDFYCDI1NDMzMDMxFQQVBBUEOGpodHRwczovL3d3dy5ob3V6ei5jb20vcHJvZmVzc2lvbmFscy9hcmNoaXRlY3RzLWFuZC1idWlsZGluZy1kZXNpZ25lcnMvbnVuZXotYXJjaGl0ZWN0cy1wZnZ3dXMtcGZ-ODE1MzQ1Nzk1CGALMTAuMS42NS4xMTAYJDViYTA3MjIyLTRjNmUtNDAzOS05YjU5LTY2NzgzMGZjZmFlORUCAAAA
Architects & Building Designers,Stratos Form,https://www.houzz.com/hsc/aetrk/k=HBkcFQYVGhbkganwCxgJMjM1MDgyMjExKCRkMWRkNDJkYS0yZTg3LTQ2NzEtYWFlYy1hZmE3YWIyM2QxYTQSGAs0NS41MS4yMi45MRgeL1VTL0NBLzgwMy9Nb3Jlbm8gVmFsbGV5LzkyNTUzGTgHMTAwMDAwMAcxMDAwMDA1AjM2FQBoAzEwMVgHMzA2NzIyMRUEFQQVAjhmaHR0cHM6Ly93d3cuaG91enouY29tL3Byb2Zlc3Npb25hbHMvYXJjaGl0ZWN0cy1hbmQtYnVpbGRpbmctZGVzaWduZXJzL3N0cmF0b3MtZm9ybS1wZnZ3dXMtcGZ-MzQ0MTY5ODMzCGALMTAuMS42NS4xMTAYJDViYTA3MjIyLTRjNmUtNDAzOS05YjU5LTY2NzgzMGZjZmFlOQAAAA
Architects & Building Designers,BluePrint Studio,https://www.houzz.com/hsc/aetrk/k=HBkcFQYVGhbiganwCxgKMTAwOTk3NjY3OCgkZDFkZDQyZGEtMmU4Ny00NjcxLWFhZWMtYWZhN2FiMjNkMWE0EhgLNDUuNTEuMjIuOTEYHi9VUy9DQS84MDMvTW9yZW5vIFZhbGxleS85MjU1Mxk4BzEwMDAwMDAHMTAwMDAwNQIzNhUAaAMxMDFYBzQwMTQxODcVBBUEFQQ4a2h0dHBzOi8vd3d3LmhvdXp6LmNvbS9wcm9mZXNzaW9uYWxzL2FyY2hpdGVjdHMtYW5kLWJ1aWxkaW5nLWRlc2lnbmVycy9ibHVlcHJpbnQtc3R1ZGlvLXBmdnd1cy1wZn4xNzYxNzgxMTc5CGALMTAuMS42NS4xMTAYJDViYTA3MjIyLTRjNmUtNDAzOS05YjU5LTY2NzgzMGZjZmFlORUCAAAA
Architects & Building Designers,Tim Barber Ltd Architecture,https://www.houzz.com/hsc/aetrk/k=HBkcFQYVGhbkganwCxgJNTI0OTA0NDQ1KCRkMWRkNDJkYS0yZTg3LTQ2NzEtYWFlYy1hZmE3YWIyM2QxYTQSGAs0NS41MS4yMi45MRgeL1VTL0NBLzgwMy9Nb3Jlbm8gVmFsbGV5LzkyNTUzGTgHMTAwMDAwMAcxMDAwMDA1AjM2FQBoAzEwMVgGMzI1Njg0FQQVBBUCOHZodHRwczovL3d3dy5ob3V6ei5jb20vcHJvZmVzc2lvbmFscy9hcmNoaXRlY3RzLWFuZC1idWlsZGluZy1kZXNpZ25lcnMvdGltLWJhcmJlci1sdGQtYXJjaGl0ZWN0dXJlLXBmdnd1cy1wZn4xNDUxMzEwNjUyCGALMTAuMS42NS4xMTAYJDViYTA3MjIyLTRjNmUtNDAzOS05YjU5LTY2NzgzMGZjZmFlOQAAAA
Architects & Building Designers,Frank Pitman Designs,https://www.houzz.com/hsc/aetrk/k=HBkcFQYVGhbiganwCxgJNTc0MDIzMTk4KCRkMWRkNDJkYS0yZTg3LTQ2NzEtYWFlYy1hZmE3YWIyM2QxYTQSGAs0NS41MS4yMi45MRgeL1VTL0NBLzgwMy9Nb3Jlbm8gVmFsbGV5LzkyNTUzGTgHMTAwMDAwMAcxMDAwMDA1AjM2FQBoAzEwMVgHMzk2MzkwNxUEFQQVBDhuaHR0cHM6Ly93d3cuaG91enouY29tL3Byb2Zlc3Npb25hbHMvYXJjaGl0ZWN0cy1hbmQtYnVpbGRpbmctZGVzaWduZXJzL2ZyYW5rLXBpdG1hbi1kZXNpZ25zLXBmdnd1cy1wZn45Mzk3MDE4ODcIYAsxMC4xLjY1LjExMBgkNWJhMDcyMjItNGM2ZS00MDM5LTliNTktNjY3ODMwZmNmYWU5FQIAAAA
Architects & Building Designers,Eric Aust Architect,https://www.houzz.com/hsc/aetrk/k=HBkcFQYVGhbkganwCxgJMzc2NzczMTQwKCRkMWRkNDJkYS0yZTg3LTQ2NzEtYWFlYy1hZmE3YWIyM2QxYTQSGAs0NS41MS4yMi45MRgeL1VTL0NBLzgwMy9Nb3Jlbm8gVmFsbGV5LzkyNTUzGTgHMTAwMDAwMAcxMDAwMDA1AjM2FQBoAzEwMVgHMTkyOTA4MxUEFQQVAjhuaHR0cHM6Ly93d3cuaG91enouY29tL3Byb2Zlc3Npb25hbHMvYXJjaGl0ZWN0cy1hbmQtYnVpbGRpbmctZGVzaWduZXJzL2VyaWMtYXVzdC1hcmNoaXRlY3QtcGZ2d3VzLXBmfjEyMjQ3Nzk1OTUIYAsxMC4xLjY1LjExMBgkNWJhMDcyMjItNGM2ZS00MDM5LTliNTktNjY3ODMwZmNmYWU5AAAA
Architects & Building Designers,"Cheryl DeMarco Architect, AIA",https://www.houzz.com/hsc/aetrk/k=HBkcFQYVGhbiganwCxgKMTg0MTE1MzUxNCgkZDFkZDQyZGEtMmU4Ny00NjcxLWFhZWMtYWZhN2FiMjNkMWE0EhgLNDUuNTEuMjIuOTEYHi9VUy9DQS84MDMvTW9yZW5vIFZhbGxleS85MjU1Mxk4BzEwMDAwMDAHMTAwMDAwNQIzNhUAaAMxMDFYCDEzOTIwMDA1FQQVBBUEOHZodHRwczovL3d3dy5ob3V6ei5jb20vcHJvZmVzc2lvbmFscy9hcmNoaXRlY3RzLWFuZC1idWlsZGluZy1kZXNpZ25lcnMvY2hlcnlsLWRlbWFyY28tYXJjaGl0ZWN0LWFpYS1wZnZ3dXMtcGZ-ODgxNjA0NTU3CGALMTAuMS42NS4xMTAYJDViYTA3MjIyLTRjNmUtNDAzOS05YjU5LTY2NzgzMGZjZmFlORUCAAAA
